"d1_Y_vs_d0_Y"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Gene"
-2.30601592656601	11.795298286235	-20.2360154731036	4.04012653158661e-11	4.42052346620045e-07	15.37117911768	"ENSMUSG00000019929"
9.01942665293013	-1.22075285139444	19.9214028714256	4.91182917992216e-11	4.42052346620045e-07	15.0931084263235	"ENSMUSG00000040809"
10.2990830192865	0.352320033105954	20.56348290078	3.30667523292707e-11	4.42052346620045e-07	14.8288908454888	"ENSMUSG00000055541"
3.36296740090259	5.89686495807189	18.0362951954575	1.68899932757266e-10	7.29513070057331e-07	14.6116261477218	"ENSMUSG00000030560"
8.81653035868136	-4.78138918942871	23.4883976839998	6.24982886898945e-12	2.24987589454751e-07	14.1357401531704	"ENSMUSG00000033765"
9.16718682102486	-0.33675858794641	17.6093362892219	2.2717410959006e-10	7.29513070057331e-07	13.8213949775895	"ENSMUSG00000044811"
10.6532994143486	-0.198543098779477	17.5126094437233	2.43177778290729e-10	7.29513070057331e-07	13.5739340925938	"ENSMUSG00000033777"
6.58390973802846	-2.06163373285752	17.9782527518149	1.75777095206606e-10	7.29513070057331e-07	13.525544185085	"ENSMUSG00000022534"
6.36646574394788	-5.43542553498606	17.7009285286219	2.13059789318586e-10	7.29513070057331e-07	13.3793807073372	"ENSMUSG00000055561"
8.33282110409399	-1.17537752276439	17.7168188432866	2.10708536228927e-10	7.29513070057331e-07	13.2361318807149	"ENSMUSG00000040907"
5.76904136754874	0.880906458388477	18.1814308278768	1.52937688673197e-10	7.29513070057331e-07	13.1978368688703	"ENSMUSG00000030525"
8.26979433592568	-1.01346498251333	16.5789152106649	4.77889589104155e-10	1.14690315454403e-06	12.904889655057	"ENSMUSG00000028874"
-1.54247442214904	8.7333574965784	-15.8315240215128	8.42021918376484e-10	1.595365633665e-06	12.6800236999627	"ENSMUSG00000031740"
10.8444786945422	-3.83133076335714	18.0467222028844	1.67695429325223e-10	7.29513070057331e-07	12.6526433695665	"ENSMUSG00000074199"
7.4133271303523	-1.12915999163071	17.1213591787439	3.21419743535688e-10	8.90060719041632e-07	12.5915394272222	"ENSMUSG00000027843"
3.94550197693291	3.55222170859869	15.7193139951914	9.18684840438622e-10	1.6535867785475e-06	12.4882104297907	"ENSMUSG00000000031"
8.43319554104723	-0.808771129713584	15.5967840806924	1.01104696931608e-09	1.65439453856407e-06	12.441301021034	"ENSMUSG00000089929"
8.51957127287026	-0.736188645940164	15.6062169084091	1.0035936804927e-09	1.65439453856407e-06	12.4344299879759	"ENSMUSG00000030142"
-1.35149410045042	7.87422610977459	-15.1860969549565	1.40091468995709e-09	2.01726111695061e-06	12.3252730403176	"ENSMUSG00000031431"
5.1779825389836	-3.46351665889386	16.7269306840914	4.28367693012242e-10	1.10148632719626e-06	12.1517174982917	"ENSMUSG00000035448"
10.3566270472069	-1.22371241709443	16.2643738777269	6.04777109122854e-10	1.35118903298272e-06	12.054892098435	"ENSMUSG00000022126"
5.2682188809221	-5.49488054249028	16.1935417521198	6.38079212219958e-10	1.35118903298272e-06	11.9891553364369	"ENSMUSG00000050296"
-5.10686024846602	5.51668686067825	-14.3543660619621	2.78068846141774e-09	3.45179323870957e-06	11.8273479525509	"ENSMUSG00000020218"
2.87059542783111	7.09758149587511	14.1033805891854	3.44372862963533e-09	3.99905764316911e-06	11.5949249911217	"ENSMUSG00000006457"
6.42157771574143	-2.31637783178113	14.428666829325	2.61176922713342e-09	3.357895728842e-06	11.3052161275991	"ENSMUSG00000056071"
6.31432984079565	-2.74213767100468	14.2786964287816	2.96483562486668e-09	3.55770392198586e-06	11.2392631099231	"ENSMUSG00000026581"
5.90070579893927	-5.35309161225864	16.1166692940633	6.76463666463345e-10	1.35288975161189e-06	11.2102631685449	"ENSMUSG00000030484"
7.24053130980561	1.7290063149858	13.961569265901	3.89185496654391e-09	4.24554202850346e-06	11.1756542435359	"ENSMUSG00000004730"
6.37199253651463	-3.57300218388658	15.2058635028555	1.3788456116653e-09	2.01726111695061e-06	11.1274047914885	"ENSMUSG00000004359"
8.69199662123764	-0.308187109988582	13.7468005155346	4.69389215636554e-09	4.6937617704723e-06	11.0962368097634	"ENSMUSG00000032089"
5.18192940791808	-2.3738949527797	14.8828771742826	1.79152738568836e-09	2.48050747528443e-06	10.9901729122865	"ENSMUSG00000002668"
7.32641958524847	-4.14832683115606	15.460635915004	1.12550957353585e-09	1.76161822337901e-06	10.7826763891321	"ENSMUSG00000020010"
2.41717844569526	6.90133681031803	13.2167588307323	7.53805938081404e-09	6.78406499124812e-06	10.7776246958757	"ENSMUSG00000039883"
5.76403107298581	0.362430124643115	13.7537548537411	4.66531057746294e-09	4.6937617704723e-06	10.7716741856222	"ENSMUSG00000028976"
6.37933275664306	1.01094663485936	13.8430371241899	4.31450449150828e-09	4.56817197617078e-06	10.7074412275724	"ENSMUSG00000002111"
2.59055491076721	4.64985724531918	12.9440560633737	9.68121742064798e-09	8.10498013781178e-06	10.6099603080932	"ENSMUSG00000026536"
7.4483043479715	-2.46689821575986	13.3766421581591	6.52308443812205e-09	6.02114145353732e-06	10.5613576536778	"ENSMUSG00000095788"
5.63132872111089	1.94292709467395	13.0096856813771	9.11163428949592e-09	7.8097553044658e-06	10.5528039411215	"ENSMUSG00000035615"
7.11537248584571	1.0726170014458	13.486421899864	5.91163875737854e-09	5.60034430597027e-06	10.4993774669456	"ENSMUSG00000024696"
6.05892313304994	-4.52814084578174	14.0125395259496	3.72397279386323e-09	4.18935301894632e-06	10.4958579487461	"ENSMUSG00000023132"
5.84839143155987	-0.493558123585878	13.5915985538541	5.38319977703141e-09	5.23756239927983e-06	10.4340626632288	"ENSMUSG00000023349"
5.28698816541736	-5.40379460341528	14.7276097484406	2.03552801632553e-09	2.71396196517418e-06	10.4247921830971	"ENSMUSG00000041991"
6.03403864773621	1.63834212855739	12.5731626900361	1.3707550192002e-08	1.07273499861278e-05	10.1683766139252	"ENSMUSG00000062593"
6.82157481254167	0.925950123942495	12.8811097284886	1.02635142503481e-08	8.39718748859728e-06	10.1158777745394	"ENSMUSG00000024300"
9.27475604862706	-2.40235082613155	12.8237076708579	1.08273404377893e-08	8.66163174266614e-06	10.0264719272062	"ENSMUSG00000030162"
6.43042921103988	1.26738140656245	12.5129733942271	1.45154580280167e-08	1.09075597182285e-05	9.97299187873038	"ENSMUSG00000069792"
4.05366998098472	4.63837090689846	12.2305674028425	1.90507639742938e-08	1.2783552634328e-05	9.93016313411021	"ENSMUSG00000026414"
1.19494619848235	6.6333459901043	12.3013547034962	1.77867622817857e-08	1.26224516816271e-05	9.91882003533928	"ENSMUSG00000004789"
8.69603525545825	-0.501048345039544	12.2957651727451	1.78832260141614e-08	1.26224516816271e-05	9.84217179561521	"ENSMUSG00000038179"
8.0643098094936	-0.949876084300236	12.2757689604695	1.8232936677258e-08	1.26224516816271e-05	9.84160340464734	"ENSMUSG00000030144"
8.57912524165169	-1.85846929620901	12.0542757029516	2.26365661383341e-08	1.48162498984343e-05	9.62429097674292	"ENSMUSG00000030117"
7.11625308189737	-1.60966399381655	12.5109263817057	1.45438169525533e-08	1.09075597182285e-05	9.58614917053356	"ENSMUSG00000034226"
-3.60107846995394	2.86087351448127	-11.9017546651005	2.63247430521749e-08	1.60621089005974e-05	9.58065172077432	"ENSMUSG00000000402"
-2.29002088250843	4.3036563180831	-11.6610704222736	3.3517284116633e-08	1.77710244157939e-05	9.34133860887784	"ENSMUSG00000028766"
5.53174699802194	-1.8052676123741	13.1083265670422	8.32210694552785e-09	7.30701287639164e-06	9.32819443261324	"ENSMUSG00000001249"
2.82403707421559	7.62560876603987	11.826025456022	2.8390765551241e-08	1.64845027270827e-05	9.31584304189867	"ENSMUSG00000067276"
7.61890133987968	-2.12567039707259	11.9815092818844	2.43218916885936e-08	1.56350674803157e-05	9.31051574898623	"ENSMUSG00000043157"
9.81582098902695	1.81856622522617	12.2238370178901	1.91758616143147e-08	1.2783552634328e-05	9.30141332650605	"ENSMUSG00000040552"
4.43020494475152	0.0309556358176691	11.9272149965469	2.56668154049932e-08	1.59306842717992e-05	9.29375610732556	"ENSMUSG00000022176"
4.27722522900766	-0.104287487370562	11.7393064937807	3.0972077211382e-08	1.68933910232203e-05	9.2749853714397	"ENSMUSG00000015355"
6.00566694067885	1.26470927887404	11.7705743939461	3.00134792684229e-08	1.68821131278743e-05	9.24553406997891	"ENSMUSG00000034652"
2.84131812518308	4.2633828707273	11.5042772933809	3.93180437751688e-08	1.95360786519252e-05	9.22331378164041	"ENSMUSG00000029552"
4.65507726539518	-5.60886428261226	11.8365915699753	2.80923611053529e-08	1.64845027270827e-05	9.21891956248274	"ENSMUSG00000090314"
-3.01218704401912	3.51238339564259	-11.4969073099034	3.96159265976983e-08	1.95360786519252e-05	9.21840958871917	"ENSMUSG00000047420"
6.55708178440613	-4.05553720648205	12.2999223108208	1.7811429150625e-08	1.26224516816271e-05	9.21680020087692	"ENSMUSG00000005824"
5.41340876168999	-2.55605721370769	11.8840074617772	2.67940291053389e-08	1.60759708960516e-05	9.18103529236904	"ENSMUSG00000078763"
5.68887539892012	3.44749277563646	11.4282945382675	4.25080269723374e-08	2.06790062564483e-05	9.14891600351062	"ENSMUSG00000070802"
7.11383665668784	-5.51164716530863	11.6595644287857	3.35684230193612e-08	1.77710244157939e-05	9.14823135601227	"ENSMUSG00000059832"
6.88943545008018	-1.29551120418801	11.5227081549033	3.85835481729501e-08	1.95360786519252e-05	9.12146768335773	"ENSMUSG00000028859"
8.31799834802893	-3.63258493031076	11.7456362579163	3.07754064352289e-08	1.68933910232203e-05	9.09850861000261	"ENSMUSG00000030278"
7.54746199701519	-3.9542118338934	11.9323422340276	2.55364647603301e-08	1.59306842717992e-05	9.05582792522061	"ENSMUSG00000067149"
-2.36517813331181	8.11828587846883	-11.7727864299166	2.99468780772862e-08	1.68821131278743e-05	9.03336285521351	"ENSMUSG00000023046"
3.66051524296961	3.64203312856293	11.2992128903912	4.85801003279918e-08	2.13272564842363e-05	8.95513675901095	"ENSMUSG00000061859"
6.74404037885638	2.51957340020656	11.2661653423253	5.02797245324378e-08	2.18074675113642e-05	8.91832093455261	"ENSMUSG00000058715"
7.13482756571713	-1.54837271044705	11.5691541121128	3.67970023364653e-08	1.91979027117452e-05	8.90350559200264	"ENSMUSG00000000204"
1.77987295368638	7.53321194904083	11.4023715956765	4.36588628041524e-08	2.06799395011406e-05	8.87657783015086	"ENSMUSG00000005087"
5.30871927033589	-2.03205218227412	11.4051786249765	4.3532650447378e-08	2.06799395011406e-05	8.81892553219611	"ENSMUSG00000024512"
5.54089014379023	-0.116526430054613	11.3301444324341	4.70449481589335e-08	2.11696386096681e-05	8.7820998544664	"ENSMUSG00000025044"
1.73125845753627	4.92125217481104	11.0506680719043	6.30488696722331e-08	2.55022051610193e-05	8.75081738913179	"ENSMUSG00000074221"
4.27879339294196	-3.24058563835009	11.3153026087317	4.77749721784166e-08	2.12327311537138e-05	8.70925911231574	"ENSMUSG00000029553"
-2.46992542184249	5.57123549213584	-11.1672844828358	5.5756557809712e-08	2.38950038641883e-05	8.70162417207812	"ENSMUSG00000000149"
10.0583629326675	-0.0888425422258387	10.9613871242132	6.93202836815257e-08	2.68329128199058e-05	8.65734985259516	"ENSMUSG00000049723"
-2.6903040591404	3.35703789507985	-10.9507706516784	7.0109320316508e-08	2.68496321497231e-05	8.64661544620529	"ENSMUSG00000030513"
7.06324888658764	-5.10855150729804	11.5053822770252	3.92735893045898e-08	1.95360786519252e-05	8.61610629169761	"ENSMUSG00000051748"
2.04250066249617	4.27977317981057	10.8995974619843	7.40498031408806e-08	2.80601985607217e-05	8.60164378026614	"ENSMUSG00000028328"
5.41916764068004	-5.66504098657054	11.1280252149571	5.8105248029573e-08	2.46085979272541e-05	8.58616543610387	"ENSMUSG00000031372"
-5.13234883359641	6.50142068404087	-11.0758338936829	6.13929394039323e-08	2.5150774039222e-05	8.57777249074664	"ENSMUSG00000019932"
6.06231131013029	-2.5885290992742	11.091118805485	6.04099529286991e-08	2.5150774039222e-05	8.57121488187362	"ENSMUSG00000078780"
2.83077249585024	7.70747706849342	11.0744715900136	6.14813776897008e-08	2.5150774039222e-05	8.56523555677402	"ENSMUSG00000027107"
3.32878974912726	4.09724868043833	10.8766763608303	7.5891062267443e-08	2.81973885427396e-05	8.55758413105463	"ENSMUSG00000037568"
5.62800594458989	1.40617064536937	11.3569566576539	4.57562419091056e-08	2.11176788780243e-05	8.48338913405819	"ENSMUSG00000022148"
2.28143907320397	4.49261736538356	10.7944647060968	8.29088834343584e-08	3.00344259548003e-05	8.47929946837863	"ENSMUSG00000028599"
-3.07807192276486	8.65761465905206	-11.3886783717782	4.42801940504913e-08	2.07018533197875e-05	8.43379301895891	"ENSMUSG00000106106"
5.77159075536961	-2.5417772429588	11.3364312353769	4.67393290294412e-08	2.11696386096681e-05	8.40271410182331	"ENSMUSG00000049625"
3.66766720644886	4.23652484265998	10.6969614990293	9.21438823664541e-08	3.2520466875588e-05	8.38674537919332	"ENSMUSG00000020722"
6.29231914278333	2.29408655553687	11.0139563104951	6.55508404841797e-08	2.59314802921976e-05	8.37897307696486	"ENSMUSG00000055489"
6.26617885067004	-0.000242658517708117	10.9997266449663	6.65490142514079e-08	2.60401952612656e-05	8.36412136559757	"ENSMUSG00000033220"
3.21068359920258	4.12442348646558	10.6448767829313	9.75229024802217e-08	3.36160700002952e-05	8.330849485027	"ENSMUSG00000044033"
-2.38149496078082	4.87129873574953	-10.7146264594668	9.03923645925575e-08	3.22181656729453e-05	8.31143923463916	"ENSMUSG00000044345"
1.64061452258344	6.80395696710979	10.8291265766536	7.98688647338275e-08	2.93387679750312e-05	8.28522720934207	"ENSMUSG00000003363"
3.82640149349892	-5.80190000415657	10.87560386577	7.59784074181433e-08	2.81973885427396e-05	8.24113461429425	"ENSMUSG00000074155"
7.45866785529036	2.90037422984431	10.6312645894741	9.89834000953164e-08	3.36160700002952e-05	8.19313753300735	"ENSMUSG00000026253"
3.70648687073612	2.62468376423853	10.5167427501581	1.12238655982611e-07	3.67316306974364e-05	8.14074474078638	"ENSMUSG00000001128"
1.49336399953084	4.97385592213986	10.4820716535963	1.16616789275735e-07	3.78206107850196e-05	8.11050784294481	"ENSMUSG00000031066"
6.59262314187852	0.222552951980641	11.0343401389267	6.41487895538119e-08	2.56588030571964e-05	8.09352096782382	"ENSMUSG00000021457"
2.18409383976836	5.44160198981565	10.4493716437805	1.20913715417126e-07	3.88640432259027e-05	8.06981482640734	"ENSMUSG00000044700"
1.88691296749153	5.46157496792166	10.4255173997114	1.24154960789207e-07	3.92057406443039e-05	8.03671152328344	"ENSMUSG00000033444"
1.56849960880206	5.19988246936716	10.4097325937238	1.26350763524432e-07	3.95521837923134e-05	8.02603894498916	"ENSMUSG00000061374"
5.00601234398909	-2.37003499702347	10.7886455539111	8.34312785210709e-08	3.00344259548003e-05	7.93668912859817	"ENSMUSG00000003882"
2.81228274201994	5.1775506327837	10.312808874127	1.40777489261979e-07	4.10338701435015e-05	7.91661744669391	"ENSMUSG00000051747"
1.70010128089401	4.77267986765073	10.2894366074239	1.44513675261767e-07	4.10338701435015e-05	7.90805570538839	"ENSMUSG00000031934"
1.84292085615811	5.83286406790249	10.3106274561834	1.41121791207686e-07	4.10338701435015e-05	7.89814389430808	"ENSMUSG00000026496"
5.64018684129181	-0.0960955542068353	10.4370588244988	1.22575293180594e-07	3.90494511434356e-05	7.89304893725823	"ENSMUSG00000101389"
5.1358802763827	1.46721269652792	10.2736883805837	1.47090819206285e-07	4.13681437547425e-05	7.87772154671245	"ENSMUSG00000020333"
5.78359154127703	-1.50856596412634	10.6507485322421	9.69000355532013e-08	3.36160700002952e-05	7.87686095038066	"ENSMUSG00000052336"
-3.23946594232745	4.15234563245966	-10.2879036992265	1.44762396406142e-07	4.10338701435015e-05	7.86375835308492	"ENSMUSG00000036459"
4.65843946815122	-0.694643222396289	10.393858502205	1.28600925286047e-07	3.99095233566585e-05	7.82283518976046	"ENSMUSG00000030148"
2.0193894438176	5.10407919884595	10.2052864379858	1.58868631850333e-07	4.41253937176102e-05	7.82164437820936	"ENSMUSG00000047824"
-2.3728037209802	5.14603580104915	-10.3279364350402	1.38414419065658e-07	4.10338701435015e-05	7.80523066760109	"ENSMUSG00000040782"
1.4220102046832	4.78463009599754	10.1811827204717	1.632559000078e-07	4.41883394314346e-05	7.79204654614898	"ENSMUSG00000033417"
6.50847598954879	-0.349758742567836	10.3823981562034	1.30252057354432e-07	4.00764428436084e-05	7.78066862461514	"ENSMUSG00000048621"
4.34038715737318	-5.00762367334856	10.5818284794168	1.04487547741862e-07	3.48282151033267e-05	7.75105388043034	"ENSMUSG00000099924"
6.86528466066576	-1.72535896532494	10.1921192465711	1.61249432290363e-07	4.41883394314346e-05	7.7275841813606	"ENSMUSG00000053318"
2.00968757833191	5.90746195083433	10.1426592257899	1.70538941995819e-07	4.54757879474628e-05	7.70964810621862	"ENSMUSG00000059248"
5.01409703471239	-4.68752556281768	10.5220491376165	1.11584247897619e-07	3.67316306974364e-05	7.65806764119941	"ENSMUSG00000040205"
5.43476256311555	2.87948216883326	10.1812086446855	1.63251112387446e-07	4.41883394314346e-05	7.64303890681925	"ENSMUSG00000025473"
-4.67105381132372	-1.01032855903983	-10.295926365009	1.43465734330828e-07	4.10338701435015e-05	7.61591475027413	"ENSMUSG00000024517"
8.34795554892432	-1.61551714559394	10.0963222423166	1.79762297181379e-07	4.72354958849085e-05	7.58966478210947	"ENSMUSG00000020399"
7.79697648600002	-0.777122624606104	10.6128033054628	1.01001674633693e-07	3.3980927898489e-05	7.58842324309399	"ENSMUSG00000031285"
1.23554437506528	6.7820816459018	10.1613257599181	1.66967503137026e-07	4.48556951151478e-05	7.56330732980611	"ENSMUSG00000035268"
-3.40993245951253	7.96241308959941	-10.3648457759322	1.3282499389368e-07	4.05217538574457e-05	7.55809997406289	"ENSMUSG00000031250"
1.39265278679476	7.0226269071081	10.1338521733726	1.72252257772003e-07	4.55949193201054e-05	7.51337826783056	"ENSMUSG00000024381"
7.14920335998564	-4.7799585096171	10.6371010535121	9.83543409753696e-08	3.36160700002952e-05	7.51199876089185	"ENSMUSG00000027912"
7.45034101319265	-0.296117310544872	9.89827482125489	2.25638952345824e-07	5.37932228178629e-05	7.47949892742715	"ENSMUSG00000078949"
4.15996989274327	2.43256557944885	10.0399443908529	1.91709209717081e-07	4.89456726284058e-05	7.47402815928528	"ENSMUSG00000039126"
2.62075690521191	3.64395600310622	9.8542555465935	2.37446689513922e-07	5.50749935911014e-05	7.45192502224763	"ENSMUSG00000038545"
-2.83755024029318	3.7471898420549	-9.92111836282704	2.19760112634897e-07	5.31403575711855e-05	7.43870643240329	"ENSMUSG00000027357"
7.50698995152765	-2.94988614768738	10.3200202795488	1.39645662388339e-07	4.10338701435015e-05	7.42632645507462	"ENSMUSG00000103195"
2.43222333468488	4.49626242336487	9.86602962671999	2.34225080678289e-07	5.47523940216735e-05	7.40457468484813	"ENSMUSG00000037095"
2.96339740814576	3.098475774936	9.80772462224518	2.50649347034505e-07	5.63945365243447e-05	7.38176036936899	"ENSMUSG00000047686"
2.44501530096432	4.59500049245978	9.81489489824483	2.48564755341672e-07	5.63945365243447e-05	7.38131978748366	"ENSMUSG00000079017"
2.57739726767391	5.13722855522768	9.86779745070623	2.33745417611042e-07	5.47523940216735e-05	7.37529508823438	"ENSMUSG00000026950"
3.31743919529319	2.47662472915461	9.92037765853067	2.19948145173661e-07	5.31403575711855e-05	7.35057600760083	"ENSMUSG00000046179"
4.58847692658462	1.67496751361193	10.0587347167866	1.87635735741264e-07	4.85949557622286e-05	7.34608358533888	"ENSMUSG00000060913"
1.12897905847556	6.94875449862852	9.97323296533451	2.06952173075792e-07	5.13798019210719e-05	7.3247628402834	"ENSMUSG00000001864"
1.58201030050936	7.36503681387422	10.0675631455185	1.8575389400004e-07	4.84561915225177e-05	7.29198422589348	"ENSMUSG00000030730"
1.9430626868261	6.25400755301927	9.84984761393292	2.38664935142971e-07	5.50749935911014e-05	7.28968667116055	"ENSMUSG00000041548"
-1.84402742216333	7.51267253492739	-10.20262878407	1.59346125817087e-07	4.41253937176102e-05	7.27348238950792	"ENSMUSG00000023886"
4.5356339958475	4.7962448110143	9.68142626224185	2.90599843876329e-07	6.2564732075497e-05	7.25669726503512	"ENSMUSG00000042451"
2.13162743486761	3.70602290063871	9.67741015747924	2.9197686015399e-07	6.2564732075497e-05	7.24972187869984	"ENSMUSG00000023800"
1.69821034591046	4.47334442650738	9.73345995283977	2.73372683202187e-07	6.02408911687341e-05	7.24723181008453	"ENSMUSG00000059182"
3.07735105431201	7.5587070456571	10.008949188704	1.98636491832363e-07	5.01406473884181e-05	7.24238180248273	"ENSMUSG00000037206"
3.5221726470717	7.86315470615943	9.93815872362224	2.15481403043129e-07	5.28318513502444e-05	7.22863755865683	"ENSMUSG00000050335"
2.47406737809537	6.10057812346931	9.74545005397321	2.69559794105898e-07	5.9900512518631e-05	7.22044399237865	"ENSMUSG00000023232"
7.69472291668694	-1.8962581181661	9.77978007845441	2.58953578478467e-07	5.79010551033935e-05	7.21165882045055	"ENSMUSG00000047798"
2.35069947731984	5.46526159135721	9.70743915719585	2.81847007663141e-07	6.14921844173662e-05	7.17734679614961	"ENSMUSG00000020061"
6.15594445197381	-1.68967940956874	9.99701289061288	2.01375132605493e-07	5.03423847129524e-05	7.09410304276319	"ENSMUSG00000042367"
2.28702016067279	3.16017199558616	9.53433375542532	3.45879166280097e-07	7.1150309182384e-05	7.07387970978404	"ENSMUSG00000038859"
5.65492071135651	-3.47429701028674	9.65353785832355	3.00307217924601e-07	6.39689913495131e-05	7.06605072624196	"ENSMUSG00000052212"
5.80128952392525	1.53460722303684	9.68864476067785	2.88142220627317e-07	6.24869385564022e-05	7.05739141094657	"ENSMUSG00000036067"
5.62510091422177	0.509935543009523	9.54080266691229	3.43225431080134e-07	7.11125488982853e-05	7.05690524777271	"ENSMUSG00000024679"
2.01904109504656	3.26788296723727	9.44656070281576	3.84134793954056e-07	7.60037417301098e-05	6.97874838158199	"ENSMUSG00000019832"
6.21464794017111	0.439889548299906	9.93713447831333	2.15736052348285e-07	5.28318513502444e-05	6.94700479971999	"ENSMUSG00000041649"
7.19373675438851	-2.43169675112342	9.52379796433791	3.50248267660662e-07	7.1412501047512e-05	6.94515509722236	"ENSMUSG00000003206"
2.55720244925489	3.94776423569082	9.44630676662753	3.84251812408122e-07	7.60037417301098e-05	6.94174539331448	"ENSMUSG00000054203"
5.98208339489343	-1.14860794566125	10.0408608612512	1.91508354865673e-07	4.89456726284058e-05	6.91755068196864	"ENSMUSG00000052760"
2.21487819027133	2.77081361225465	9.42039348992668	3.96395592221946e-07	7.67195963677303e-05	6.91470836668346	"ENSMUSG00000002227"
6.31223554118815	-1.96941492986662	10.3132845156009	1.407025362042e-07	4.10338701435015e-05	6.90235206931871	"ENSMUSG00000032564"
3.11084691452445	4.73579294821403	9.43182892504737	3.90986820676053e-07	7.67195963677303e-05	6.89687186468395	"ENSMUSG00000019817"
2.67876103612674	6.78278764087401	9.51698486658094	3.53104952539158e-07	7.1412501047512e-05	6.89211325706057	"ENSMUSG00000020649"
2.30316599475935	6.83588558562434	9.61811098269772	3.13140870215301e-07	6.60654930236061e-05	6.86613712025756	"ENSMUSG00000068614"
3.13407239739738	2.43852480389538	9.39988308564347	4.06297824577035e-07	7.82155903045384e-05	6.85443651557935	"ENSMUSG00000032122"
1.66673366357865	10.6503893181375	10.2882010664761	1.44714111492277e-07	4.10338701435015e-05	6.85330853350045	"ENSMUSG00000002985"
2.42983391683894	3.34396025912446	9.33408509171137	4.39887687776311e-07	8.24766503763511e-05	6.85177637572346	"ENSMUSG00000026564"
6.33488454728002	2.40264540547172	9.33566099579613	4.39049420121343e-07	8.24766503763511e-05	6.84895017152987	"ENSMUSG00000028581"
3.50171433934541	-5.85511084468777	9.54029666236626	3.43432222913685e-07	7.11125488982853e-05	6.83407442217699	"ENSMUSG00000110245"
10.0901531845603	-1.96044324888795	9.42113488933867	3.96042512005019e-07	7.67195963677303e-05	6.8273420628104	"ENSMUSG00000040522"
2.38750368994521	4.10871216529211	9.27933997913075	4.70095141753017e-07	8.63416071835043e-05	6.78677363870933	"ENSMUSG00000015944"
6.1668447554638	0.0248244983403023	9.31248202033272	4.51552816359869e-07	8.37909785367985e-05	6.74281392221032	"ENSMUSG00000018930"
4.71627220566706	-0.0826514270629723	9.44990981322198	3.82595017479948e-07	7.60037417301098e-05	6.74057639502603	"ENSMUSG00000034266"
-1.02651424054895	9.48791639498451	-10.0065868480798	1.9917532644084e-07	5.01406473884181e-05	6.73943729478354	"ENSMUSG00000024190"
-1.48884002933018	4.34759481074043	-9.32454219888231	4.45000455258032e-07	8.30029605639062e-05	6.72069872218242	"ENSMUSG00000047409"
5.10726654602149	-0.45905257710856	9.30402282943467	4.56210150518503e-07	8.42210728641826e-05	6.71705862676506	"ENSMUSG00000026358"
1.16453772366758	7.35307884052358	9.50446753176989	3.58418435493619e-07	7.20821522867865e-05	6.6725954872598	"ENSMUSG00000021493"
-2.10390729271266	3.57208271519473	-9.19254629345254	5.22614350557973e-07	9.26778029839234e-05	6.60798477455591	"ENSMUSG00000039914"
5.79292941508103	-2.11640394562184	9.89089569723187	2.27573719966529e-07	5.38975417439149e-05	6.58311883121971	"ENSMUSG00000061531"
6.06265376391147	0.067820157500519	9.16385851698375	5.41322931590744e-07	9.54855938411872e-05	6.56722500540099	"ENSMUSG00000022901"
6.68877049492074	-1.98704498096623	9.80775838593384	2.50639487367683e-07	5.63945365243447e-05	6.56400849464879	"ENSMUSG00000105954"
5.80199566593621	-1.46075504535206	9.33833531573276	4.37630773982525e-07	8.24766503763511e-05	6.5571533623178	"ENSMUSG00000025058"
2.68032225491882	-5.59617053692814	9.23830562060759	4.94186354065756e-07	8.99827789843655e-05	6.54019041952708	"ENSMUSG00000023968"
7.14019984876187	-5.21021004606927	9.2265890698773	5.01304491044948e-07	9.05347421145624e-05	6.53866053086746	"ENSMUSG00000071858"
1.26875503164319	4.81121606016251	9.1416306176353	5.56309817597867e-07	9.72164908917749e-05	6.53559265926001	"ENSMUSG00000025157"
-2.17726050942414	6.4844357103383	-9.37644325271511	4.17938697459724e-07	8.00285913290032e-05	6.52214735736035	"ENSMUSG00000027188"
