"d3_Y_vs_d3_O"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Gene"
-6.01578558783442	-5.74751476603061	-21.5518011050909	1.83882476950056e-11	6.61958528772508e-07	14.1595321363067	"ENSMUSG00000021056"
-4.57536845341358	-6.08125758330667	-17.0647025402023	3.34832306063648e-10	6.02681409299264e-06	12.2647481691212	"ENSMUSG00000028593"
5.31833564616033	-4.50054937678743	14.7626668433131	1.97747407213325e-09	2.37290297075749e-05	10.3528668291711	"ENSMUSG00000079330"
-3.88349074877591	-6.1325077836502	-13.5368664436865	5.6515616812138e-09	5.08626422405039e-05	10.0622193412978	"ENSMUSG00000021566"
-4.23292612175163	-6.03708088981263	-12.5633056558507	1.38364877253369e-08	9.96199443248809e-05	9.46063096111597	"ENSMUSG00000078673"
-7.5882207219472	-4.17756308798182	-12.2576980235276	1.8555285908691e-08	0.000111328622904494	9.36817814880415	"ENSMUSG00000027380"
-6.0012484661523	-5.48497250556959	-11.4292433184108	4.24665274690469e-08	0.000196933109727685	8.72003987120621	"ENSMUSG00000015665"
-5.69316937901271	-1.6285628649839	-11.4000370593465	4.37641289430672e-08	0.000196933109727685	8.49719585894093	"ENSMUSG00000029727"
-5.85306603210206	-5.41057130325431	-11.0803519301161	6.11006100302199e-08	0.000209498930651112	8.27680108692407	"ENSMUSG00000025955"
1.94696545927926	8.60803630764949	11.0363051073877	6.40153403472938e-08	0.000209498930651112	8.02469305626329	"ENSMUSG00000031972"
3.07941873616615	2.69370943834101	10.3174704813153	1.40044736097694e-07	0.000360105032484348	7.97141323709215	"ENSMUSG00000045763"
-5.62142310702632	-5.43621298512721	-10.3510114944373	1.3489120142293e-07	0.000360105032484348	7.76998012003484	"ENSMUSG00000011118"
4.00916908465628	-5.95453670299414	11.0893987371004	6.05197260019336e-08	0.000209498930651112	7.63478256802561	"ENSMUSG00000109936"
-3.8757865290382	-5.96796522445283	-10.5807861961399	1.04607060747042e-07	0.000313812464986062	7.53964121398423	"ENSMUSG00000060560"
-5.64604093420328	-5.35614414660501	-10.2470225016868	1.51567315965501e-07	0.00036375145382947	7.53544044461771	"ENSMUSG00000028236"
8.9540209190917	-3.67360950267364	10.1864148469791	1.6229267882316e-07	0.000365148384059683	7.40937790373541	"ENSMUSG00000098013"
-10.853725787199	-4.94819684698769	-9.7661653576907	2.63105492754065e-07	0.000397357373797966	7.30580928497388	"ENSMUSG00000079013"
-4.85292769491806	-5.97637157336503	-9.89381855158605	2.26805250947376e-07	0.000397357373797966	7.26390101424106	"ENSMUSG00000074254"
-4.50745498058737	-5.78954711761649	-9.9045441889606	2.2400896634015e-07	0.000397357373797966	7.1253484696272	"ENSMUSG00000090716"
-6.52842054737747	-5.27907109164542	-10.094940739891	1.80045341520729e-07	0.000381261897023808	7.10769445227086	"ENSMUSG00000020867"
-3.15797298428734	-6.05440054038928	-9.9727522837435	2.07066594009535e-07	0.000397357373797966	7.03526020707492	"ENSMUSG00000001622"
2.0564233336712	4.6239769760304	9.57131732548672	3.30997330436504e-07	0.000397357373797966	6.96642012444977	"ENSMUSG00000034271"
-2.99040595269242	-6.19866221298972	-9.74112207588226	2.70929510834869e-07	0.000397357373797966	6.88402012014176	"ENSMUSG00000047094"
-2.99040595269242	-6.19866221298972	-9.74112207588226	2.70929510834869e-07	0.000397357373797966	6.88402012014176	"ENSMUSG00000105798"
1.92372413239499	5.90154922381047	9.51906472802504	3.52230251759009e-07	0.000397357373797966	6.86464844166021	"ENSMUSG00000030399"
1.85518017082844	3.82379657776698	9.38894397783467	4.11686818713199e-07	0.000397357373797966	6.85985860116478	"ENSMUSG00000035296"
2.50637450185628	2.99064753796043	9.3514756646371	4.3073094964225e-07	0.000397357373797966	6.82812785367519	"ENSMUSG00000062694"
1.46381399371585	3.55222170859869	9.40052172076625	4.05985545702139e-07	0.000397357373797966	6.81727880344002	"ENSMUSG00000000031"
-9.65885868541292	-4.70205065953068	-9.30249350016027	4.57057604790818e-07	0.000401307724752797	6.78872466969166	"ENSMUSG00000066364"
-2.95282276988426	-6.20144615245699	-9.60098110987404	3.19555265619319e-07	0.000397357373797966	6.74435263191706	"ENSMUSG00000036951"
-6.77293944690841	-2.85693985301397	-9.57446709936037	3.29761876551435e-07	0.000397357373797966	6.7074117482879	"ENSMUSG00000043122"
1.99800028641229	4.88521702450798	9.36205876714626	4.25258337179569e-07	0.000397357373797966	6.66801175518093	"ENSMUSG00000061086"
-4.96272037831858	-4.96567221640779	-9.55572382998538	3.371868970829e-07	0.000397357373797966	6.63184181161227	"ENSMUSG00000000706"
5.75638469951466	-3.43543763633778	9.74481074624455	2.69761655418541e-07	0.000397357373797966	6.60358401941741	"ENSMUSG00000027971"
1.74221287378318	5.1775506327837	9.39350745004889	4.09429470123212e-07	0.000397357373797966	6.58839290278476	"ENSMUSG00000051747"
2.06851267171321	5.57123549213584	9.35647531655885	4.28136276576709e-07	0.000397357373797966	6.58374485789223	"ENSMUSG00000000149"
-3.34125418734135	-5.97836556176993	-9.47096346629785	3.73065138895219e-07	0.000397357373797966	6.56518995951094	"ENSMUSG00000031074"
4.73695102623978	-5.38895765611441	9.60889865356535	3.16573218523911e-07	0.000397357373797966	6.50231572404325	"ENSMUSG00000025461"
-5.14105299066495	-5.33024362751356	-9.36237479762998	4.25096060851535e-07	0.000397357373797966	6.38220399093101	"ENSMUSG00000106858"
6.27950664774373	-1.62625086083947	9.20157685846137	5.16868862537805e-07	0.000432715399592987	6.24841616822354	"ENSMUSG00000024578"
-4.6148629301308	-4.1876787328702	-8.99920499955837	6.63484299026401e-07	0.000506678513172794	6.21138109868661	"ENSMUSG00000039956"
-4.58792751568995	-2.09169938817172	-9.11832663999971	5.72498759769348e-07	0.000457986285620817	6.17549746159366	"ENSMUSG00000048004"
1.93589232920948	3.44989905115614	8.8245126734389	8.25891108324878e-07	0.000530915250153344	6.16459062487869	"ENSMUSG00000044461"
-6.17068138327032	-1.32351170709993	-9.25586922939118	4.83717278069079e-07	0.000414603292695447	6.14898242085908	"ENSMUSG00000066319"
1.10603139057911	5.45881442308912	8.89815753082574	7.52776489136525e-07	0.000529055264533329	6.14616889061285	"ENSMUSG00000040181"
3.78525396942843	-5.94875451033054	9.34708909781251	4.33021275972511e-07	0.000397357373797966	6.14146157382984	"ENSMUSG00000052099"
3.05367228664479	-6.00566058377609	9.15891255440834	5.44620017264105e-07	0.000445585818215694	6.14125869247291	"ENSMUSG00000034645"
2.4671841428645	5.01911173311319	8.93438674362386	7.19370327032179e-07	0.000517932248056628	6.13251829783412	"ENSMUSG00000064179"
10.5677437424711	-2.5581019573829	8.82823285945044	8.22021669674226e-07	0.000530915250153344	6.11691998521184	"ENSMUSG00000103981"
-3.09411091169439	-5.89128413823463	-9.0917871320666	5.91549691817175e-07	0.000462939072950576	6.11597096698843	"ENSMUSG00000070609"
2.15674390444815	4.61429954452756	8.83110816158194	8.19044256265371e-07	0.000530915250153344	6.10152047917116	"ENSMUSG00000020475"
-3.93403958218851	-4.7740630677546	-8.96814282115981	6.89664911399398e-07	0.000506678513172794	6.09151311636996	"ENSMUSG00000071068"
4.67538603156322	-4.43524244312849	9.33102474295061	4.41520457566006e-07	0.000397357373797966	6.04732494014342	"ENSMUSG00000107256"
1.55502489258055	3.62552457395117	8.64073044781589	1.04345671389007e-06	0.00061579341382506	5.93357011373663	"ENSMUSG00000027520"
5.09332274461308	-5.05073125467043	8.8861480619151	7.6421216577497e-07	0.000529055264533329	5.86402150756389	"ENSMUSG00000034533"
-4.14421876891599	-5.98768181239941	-8.76139517995927	8.94587445265782e-07	0.000560451433030576	5.8288618978027	"ENSMUSG00000102080"
-3.57004456880756	-5.57075587573612	-8.84180660715861	8.08066467778551e-07	0.000530915250153344	5.82320663077813	"ENSMUSG00000058159"
5.54913192593377	-5.58544630503326	8.97556448018764	6.83310966463889e-07	0.000506678513172794	5.81554246885142	"ENSMUSG00000108015"
-6.10384445581773	-0.373216496322883	-8.75197267659221	9.05354700514346e-07	0.000560451433030576	5.7522945758487	"ENSMUSG00000087143"
-3.39713959932736	-5.87829359586471	-8.62513507234782	1.06454588061018e-06	0.000618106244452999	5.73460530539798	"ENSMUSG00000078962"
1.37868399087185	6.25400755301927	8.74059283866964	9.18543141442929e-07	0.000560451433030576	5.73421630473126	"ENSMUSG00000041548"
-3.97753882944652	-5.96051310995484	-8.65886918067022	1.0194869362197e-06	0.000611675170282883	5.72681716568599	"ENSMUSG00000047889"
1.98715539191944	5.67964059880878	8.55077710487873	1.17153524407063e-06	0.000669430115099978	5.4861315005153	"ENSMUSG00000045414"
-5.47084711095424	-5.87562495713619	-8.27110670254364	1.68871525173893e-06	0.000904521462249914	5.44470634845699	"ENSMUSG00000030483"
-4.73024833472429	-5.94340866904023	-8.25124746586012	1.73371429470941e-06	0.000904521462249914	5.43012647766685	"ENSMUSG00000018868"
-6.82397786659617	-3.6876009375121	-8.25695156044611	1.72066014843201e-06	0.000904521462249914	5.35683614453307	"ENSMUSG00000030713"
1.80788596586471	4.65999826223529	8.29073527647212	1.64545889767949e-06	0.000897498103902485	5.2824893251122	"ENSMUSG00000018845"
2.35293810203459	3.0668648108043	8.15179959636862	1.97908183340412e-06	0.000950612725748314	5.26987263463923	"ENSMUSG00000033763"
1.29857620849395	5.08405677267417	8.21000237429465	1.83130165832106e-06	0.000941786119969999	5.24151339387552	"ENSMUSG00000061731"
-1.04812243884713	8.13504203545201	-8.42287529934275	1.38328284843427e-06	0.000778074988449768	5.23774420818631	"ENSMUSG00000022324"
5.87891913165652	-5.15889766430391	8.05348647201362	2.25828739308351e-06	0.000950612725748314	5.09710958178284	"ENSMUSG00000006204"
-3.06070764070377	-6.08125758330667	-8.12448494703502	2.05276505280764e-06	0.000950612725748314	5.08771067056576	"ENSMUSG00000097870"
-3.06070764070377	-6.08125758330667	-8.12448494703502	2.05276505280764e-06	0.000950612725748314	5.08771067056576	"ENSMUSG00000111308"
-2.89478904187349	-5.97251547437081	-8.09684218019076	2.13031331557414e-06	0.000950612725748314	5.07034781380122	"ENSMUSG00000039330"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000028612"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000038691"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000060738"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000074454"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000081173"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000086346"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000086669"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000086933"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000089508"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000098866"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000103587"
-2.50497912552218	-6.23461975574307	-8.03229756135186	2.32378454584437e-06	0.000950612725748314	5.03515347955277	"ENSMUSG00000109623"
5.66399743444773	-3.61505324442857	8.35119478872404	1.51947621918925e-06	0.000841532683301444	5.01269112589886	"ENSMUSG00000106837"
1.42610718855218	6.99499616518486	8.18323115420809	1.8977611490703e-06	0.000950612725748314	4.72911585434806	"ENSMUSG00000029394"
